ZI,NAME,LBF,UE19B,PU19B,UE07MAR,PU07MAR,UE14MAR,PU14MAR,UE21MAR,PU21MAR,UE28MAR,PU28MAR,UE04APR,PU04APR,UE11APR,PU11APR,UE18APR,PU18APR,UE25APR,PU25APR,UE02MAY,PU02MAY,UE09MAY,PU09MAY,UE16MAY,PU16MAY
"61252","Fulton",2572,85,3.30,88,3.42,92,3.58,135,5.25,202,7.85,278,10.81,331,12.87,369,14.35,400,15.55,428,16.64,455,17.69,483,18.78
"61254","Geneseo",5214,198,3.80,203,3.89,211,4.05,287,5.50,407,7.81,543,10.41,637,12.22,707,13.56,761,14.60,812,15.57,860,16.49,909,17.43
"61256","Hampton",601,41,6.82,42,6.99,42,6.99,51,8.49,65,10.82,81,13.48,92,15.31,100,16.64,107,17.80,113,18.80,118,19.63,124,20.63
"61257","Hillsdale",527,38,7.21,38,7.21,39,7.40,45,8.54,56,10.63,67,12.71,75,14.23,81,15.37,85,16.13,90,17.08,94,17.84,98,18.60
"61258","Hooppole",87,1,1.15,1,1.15,1,1.15,3,3.45,5,5.75,7,8.05,9,10.34,10,11.49,12,13.79,12,13.79,13,14.94,14,16.09
"61259","Illinois City",664,32,4.82,33,4.97,34,5.12,45,6.78,62,9.34,80,12.05,94,14.16,103,15.51,111,16.72,118,17.77,124,18.67,131,19.73
"61260","Joy",455,25,5.49,25,5.49,26,5.71,32,7.03,40,8.79,50,10.99,57,12.53,63,13.85,67,14.73,70,15.38,74,16.26,78,17.14
"61261","Lyndon",472,9,1.91,10,2.12,10,2.12,18,3.81,29,6.14,41,8.69,50,10.59,56,11.86,62,13.14,66,13.98,71,15.04,75,15.89
"61262","Lynn Center",451,6,1.33,6,1.33,7,1.55,12,2.66,21,4.66,32,7.10,39,8.65,44,9.76,48,10.64,52,11.53,56,12.42,59,13.08
"61263","Matherville",374,23,6.15,23,6.15,24,6.42,30,8.02,39,10.43,49,13.10,56,14.97,61,16.31,66,17.65,69,18.45,73,19.52,77,20.59
"61264","Milan",5108,187,3.66,193,3.78,201,3.94,279,5.46,403,7.89,542,10.61,639,12.51,710,13.90,767,15.02,818,16.01,868,16.99,918,17.97
"61265","Moline",22213,1085,4.88,1115,5.02,1153,5.19,1547,6.96,2163,9.74,2857,12.86,3344,15.05,3699,16.65,3981,17.92,4238,19.08,4489,20.21,4740,21.34
"61270","Morrison",3501,130,3.71,134,3.83,140,4.00,196,5.60,284,8.11,383,10.94,453,12.94,503,14.37,544,15.54,580,16.57,616,17.59,652,18.62
"61272","New Boston",692,37,5.35,38,5.49,39,5.64,48,6.94,61,8.82,76,10.98,87,12.57,95,13.73,101,14.60,107,15.46,112,16.18,118,17.05
"61273","Orion",1696,52,3.07,54,3.18,56,3.30,81,4.78,119,7.02,163,9.61,193,11.38,216,12.74,233,13.74,249,14.68,265,15.62,281,16.57
"61274","Osco",176,7,3.98,7,3.98,7,3.98,9,5.11,11,6.25,14,7.95,17,9.66,18,10.23,19,10.80,21,11.93,22,12.50,23,13.07
"61275","Port Byron",2175,134,6.16,136,6.25,139,6.39,171,7.86,222,10.21,278,12.78,318,14.62,347,15.95,370,17.01,391,17.98,412,18.94,432,19.86
"61277","Prophetstown",1493,78,5.22,79,5.29,82,5.49,106,7.10,143,9.58,186,12.46,216,14.47,237,15.87,254,17.01,270,18.08,285,19.09,301,20.16
"61278","Rapids City",83,4,4.82,4,4.82,4,4.82,5,6.02,7,8.43,9,10.84,11,13.25,12,14.46,13,15.66,14,16.87,15,18.07,15,18.07
"61279","Reynolds",478,7,1.46,7,1.46,8,1.67,15,3.14,26,5.44,39,8.16,48,10.04,54,11.30,59,12.34,64,13.39,69,14.44,73,15.27
"61281","Sherrard",1328,21,1.58,23,1.73,25,1.88,46,3.46,78,5.87,114,8.58,140,10.54,159,11.97,173,13.03,187,14.08,200,15.06,213,16.04
"61282","Silvis",3954,166,4.20,171,4.32,178,4.50,253,6.40,369,9.33,500,12.65,592,14.97,659,16.67,712,18.01,761,19.25,808,20.44,856,21.65
"61283","Tampico",777,34,4.38,35,4.50,36,4.63,46,5.92,62,7.98,80,10.30,93,11.97,102,13.13,109,14.03,116,14.93,123,15.83,129,16.60
"61284","Taylor Ridge",1211,9,0.74,10,0.83,12,0.99,30,2.48,58,4.79,90,7.43,113,9.33,129,10.65,143,11.81,154,12.72,166,13.71,178,14.70
"61285","Thomson",746,41,5.50,42,5.63,43,5.76,53,7.10,69,9.25,86,11.53,99,13.27,108,14.48,115,15.42,121,16.22,128,17.16,134,17.96
"61301","La Salle",5092,293,5.75,300,5.89,308,6.05,395,7.76,532,10.45,685,13.45,793,15.57,871,17.11,933,18.32,990,19.44,1046,20.54,1101,21.62
"61310","Amboy",1753,54,3.08,56,3.19,59,3.37,89,5.08,136,7.76,189,10.78,226,12.89,253,14.43,275,15.69,294,16.77,314,17.91,333,19.00
"61311","Ancona",85,1,1.18,1,1.18,1,1.18,2,2.35,5,5.88,7,8.24,9,10.59,10,11.76,11,12.94,12,14.12,13,15.29,14,16.47
"61312","Arlington",457,35,7.66,36,7.88,36,7.88,43,9.41,54,11.82,66,14.44,75,16.41,81,17.72,86,18.82,90,19.69,94,20.57,99,21.66
"61313","Blackstone",116,1,0.86,1,0.86,1,0.86,3,2.59,6,5.17,10,8.62,13,11.21,14,12.07,16,13.79,17,14.66,19,16.38,20,17.24
"61314","Buda",426,35,8.22,35,8.22,36,8.45,42,9.86,51,11.97,61,14.32,68,15.96,74,17.37,78,18.31,82,19.25,86,20.19,89,20.89
"61318","Compton",299,10,3.34,10,3.34,10,3.34,15,5.02,21,7.02,29,9.70,34,11.37,38,12.71,41,13.71,44,14.72,46,15.38,49,16.39
"61319","Cornell",519,18,3.47,18,3.47,19,3.66,27,5.20,40,7.71,54,10.40,65,12.52,72,13.87,78,15.03,83,15.99,88,16.96,94,18.11
"61320","Dalzell",421,17,4.04,18,4.28,18,4.28,24,5.70,34,8.08,45,10.69,53,12.59,58,13.78,63,14.96,67,15.91,71,16.86,75,17.81
"61321","Dana",146,5,3.42,5,3.42,5,3.42,7,4.79,11,7.53,14,9.59,17,11.64,19,13.01,20,13.70,21,14.38,23,15.75,24,16.44
"61325","Grand Ridge",465,15,3.23,15,3.23,16,3.44,22,4.73,32,6.88,44,9.46,52,11.18,58,12.47,63,13.55,67,14.41,71,15.27,76,16.34
"61326","Granville",1544,100,6.48,101,6.54,104,6.74,127,8.23,163,10.56,203,13.15,232,15.03,253,16.39,269,17.42,284,18.39,299,19.37,313,20.27
"61327","Hennepin",596,34,5.70,35,5.87,36,6.04,44,7.38,56,9.40,71,11.91,81,13.59,88,14.77,94,15.77,99,16.61,104,17.45,109,18.29
"61329","Ladd",632,62,9.81,63,9.97,64,10.13,74,11.71,90,14.24,107,16.93,119,18.83,128,20.25,135,21.36,142,22.47,148,23.42,155,24.53
"61330","La Moille",711,31,4.36,32,4.50,33,4.64,42,5.91,57,8.02,74,10.41,86,12.10,95,13.36,101,14.21,108,15.19,114,16.03,120,16.88
"61333","Long Point",185,4,2.16,4,2.16,4,2.16,6,3.24,9,4.86,13,7.03,16,8.65,18,9.73,19,10.27,21,11.35,22,11.89,23,12.43
"61334","Lostant",363,22,6.06,23,6.34,23,6.34,28,7.71,37,10.19,46,12.67,52,14.33,57,15.70,61,16.80,64,17.63,68,18.73,71,19.56
"61335","Mc Nabb",327,21,6.42,21,6.42,22,6.73,26,7.95,33,10.09,40,12.23,46,14.07,49,14.98,52,15.90,55,16.82,58,17.74,61,18.65
"61336","Magnolia",281,19,6.76,19,6.76,20,7.12,23,8.19,29,10.32,36,12.81,40,14.23,43,15.30,46,16.37,48,17.08,51,18.15,53,18.86
"61337","Malden",283,15,5.30,15,5.30,15,5.30,19,6.71,26,9.19,33,11.66,39,13.78,42,14.84,45,15.90,48,16.96,51,18.02,53,18.73
"61341","Marseilles",3936,228,5.79,233,5.92,239,6.07,303,7.70,402,10.21,515,13.08,594,15.09,651,16.54,697,17.71,738,18.75,779,19.79,820,20.83
"61342","Mendota",4454,312,7.00,317,7.12,323,7.25,386,8.67,484,10.87,595,13.36,673,15.11,729,16.37,774,17.38,815,18.30,855,19.20,896,20.12
"61344","Mineral",172,11,6.40,11,6.40,11,6.40,14,8.14,17,9.88,22,12.79,25,14.53,27,15.70,29,16.86,31,18.02,32,18.60,34,19.77
"61345","Neponset",400,17,4.25,17,4.25,18,4.50,24,6.00,34,8.50,46,11.50,54,13.50,60,15.00,64,16.00,69,17.25,73,18.25,77,19.25
"61346","New Bedford",42,2,4.76,2,4.76,2,4.76,3,7.14,4,9.52,5,11.90,6,14.29,6,14.29,7,16.67,7,16.67,8,19.05,8,19.05
"61348","Oglesby",2297,82,3.57,84,3.66,88,3.83,124,5.40,182,7.92,246,10.71,291,12.67,324,14.11,350,15.24,374,16.28,397,17.28,421,18.33
"61349","Ohio",592,21,3.55,21,3.55,22,3.72,30,5.07,41,6.93,55,9.29,64,10.81,71,11.99,76,12.84,81,13.68,86,14.53,91,15.37
"61350","Ottawa",11910,764,6.41,779,6.54,796,6.68,981,8.24,1270,10.66,1596,13.40,1825,15.32,1992,16.73,2125,17.84,2245,18.85,2363,19.84,2481,20.83
"61353","Paw Paw",506,26,5.14,26,5.14,27,5.34,35,6.92,47,9.29,61,12.06,71,14.03,78,15.42,83,16.40,89,17.59,94,18.58,99,19.57
"61354","Peru",5179,297,5.73,303,5.85,311,6.01,396,7.65,529,10.21,679,13.11,784,15.14,861,16.62,922,17.80,977,18.86,1032,19.93,1086,20.97
"61356","Princeton",6438,279,4.33,287,4.46,297,4.61,405,6.29,574,8.92,764,11.87,898,13.95,995,15.46,1072,16.65,1143,17.75,1211,18.81,1280,19.88
"61358","Rutland",220,9,4.09,9,4.09,10,4.55,13,5.91,17,7.73,22,10.00,26,11.82,29,13.18,31,14.09,33,15.00,35,15.91,36,16.36
"61360","Seneca",1714,118,6.88,119,6.94,122,7.12,146,8.52,184,10.74,226,13.19,256,14.94,278,16.22,295,17.21,311,18.14,326,19.02,342,19.95
"61361","Sheffield",893,38,4.26,39,4.37,41,4.59,54,6.05,75,8.40,99,11.09,116,12.99,128,14.33,138,15.45,147,16.46,155,17.36,164,18.37
"61362","Spring Valley",2899,144,4.97,148,5.11,153,5.28,202,6.97,280,9.66,368,12.69,429,14.80,474,16.35,509,17.56,542,18.70,573,19.77,605,20.87
"61364","Streator",9266,750,8.09,761,8.21,775,8.36,919,9.92,1146,12.37,1401,15.12,1580,17.05,1711,18.47,1815,19.59,1909,20.60,2001,21.60,2094,22.60
"61367","Sublette",415,23,5.54,24,5.78,24,5.78,30,7.23,39,9.40,49,11.81,56,13.49,61,14.70,65,15.66,69,16.63,72,17.35,76,18.31
"61368","Tiskilwa",613,35,5.71,36,5.87,37,6.04,47,7.67,63,10.28,80,13.05,93,15.17,102,16.64,109,17.78,115,18.76,122,19.90,128,20.88
"61369","Toluca",725,36,4.97,36,4.97,37,5.10,48,6.62,65,8.97,84,11.59,97,13.38,107,14.76,114,15.72,121,16.69,128,17.66,135,18.62
"61370","Tonica",690,44,6.38,44,6.38,45,6.52,55,7.97,69,10.00,85,12.32,97,14.06,105,15.22,112,16.23,118,17.10,124,17.97,130,18.84
"61373","Utica",988,34,3.44,35,3.54,37,3.74,50,5.06,72,7.29,96,9.72,113,11.44,125,12.65,135,13.66,144,14.57,152,15.38,161,16.30
"61375","Varna",569,34,5.98,34,5.98,35,6.15,43,7.56,56,9.84,71,12.48,81,14.24,88,15.47,94,16.52,99,17.40,105,18.45,110,19.33
"61376","Walnut",934,46,4.93,47,5.03,48,5.14,62,6.64,83,8.89,106,11.35,123,13.17,135,14.45,145,15.52,153,16.38,162,17.34,170,18.20
"61377","Wenona",693,46,6.64,47,6.78,48,6.93,57,8.23,72,10.39,89,12.84,100,14.43,109,15.73,116,16.74,122,17.60,128,18.47,134,19.34
"61378","West Brooklyn",278,16,5.76,17,6.12,17,6.12,20,7.19,25,8.99,30,10.79,34,12.23,37,13.31,39,14.03,41,14.75,43,15.47,45,16.19
"61379","Wyanet",676,42,6.21,43,6.36,44,6.51,56,8.28,74,10.95,94,13.91,108,15.98,118,17.46,126,18.64,134,19.82,141,20.86,148,21.89
"61401","Galesburg",13758,910,6.61,928,6.75,951,6.91,1193,8.67,1571,11.42,1998,14.52,2297,16.70,2515,18.28,2688,19.54,2846,20.69,3000,21.81,3154,22.92
"61410","Abingdon",1568,75,4.78,77,4.91,80,5.10,107,6.82,148,9.44,196,12.50,229,14.60,253,16.14,272,17.35,289,18.43,306,19.52,323,20.60
"61411","Adair",228,12,5.26,12,5.26,12,5.26,15,6.58,19,8.33,23,10.09,26,11.40,28,12.28,30,13.16,31,13.60,33,14.47,35,15.35
"61412","Alexis",676,23,3.40,24,3.55,25,3.70,35,5.18,51,7.54,69,10.21,82,12.13,91,13.46,98,14.50,105,15.53,111,16.42,118,17.46
"61413","Alpha",530,38,7.17,39,7.36,39,7.36,47,8.87,58,10.94,71,13.40,80,15.09,87,16.42,92,17.36,97,18.30,101,19.06,106,20.00
"61414","Altona",414,18,4.35,18,4.35,19,4.59,24,5.80,32,7.73,41,9.90,48,11.59,53,12.80,57,13.77,60,14.49,63,15.22,67,16.18
"61415","Avon",885,52,5.88,53,5.99,54,6.10,66,7.46,85,9.60,106,11.98,122,13.79,133,15.03,141,15.93,149,16.84,157,17.74,165,18.64
"61416","Bardolph",114,3,2.63,3,2.63,3,2.63,5,4.39,8,7.02,12,10.53,14,12.28,16,14.04,17,14.91,18,15.79,20,17.54,21,18.42
"61417","Berwick",125,5,4.00,5,4.00,5,4.00,7,5.60,9,7.20,12,9.60,14,11.20,16,12.80,17,13.60,18,14.40,19,15.20,20,16.00
"61418","Biggsville",265,29,10.94,30,11.32,30,11.32,34,12.83,40,15.09,47,17.74,52,19.62,55,20.75,58,21.89,60,22.64,63,23.77,65,24.53
"61419","Bishop Hill",63,2,3.17,2,3.17,2,3.17,3,4.76,4,6.35,6,9.52,7,11.11,7,11.11,8,12.70,8,12.70,9,14.29,9,14.29
"61420","Blandinsville",534,29,5.43,30,5.62,31,5.81,40,7.49,54,10.11,70,13.11,81,15.17,89,16.67,95,17.79,101,18.91,107,20.04,112,20.97
"61421","Bradford",712,31,4.35,32,4.49,32,4.49,42,5.90,56,7.87,72,10.11,83,11.66,92,12.92,98,13.76,104,14.61,110,15.45,116,16.29
"61422","Bushnell",1441,64,4.44,65,4.51,67,4.65,88,6.11,121,8.40,158,10.96,184,12.77,202,14.02,217,15.06,231,16.03,244,16.93,258,17.90
"61423","Cameron",251,6,2.39,6,2.39,7,2.79,10,3.98,16,6.37,22,8.76,26,10.36,29,11.55,32,12.75,34,13.55,37,14.74,39,15.54
"61425","Carman",125,1,0.80,1,0.80,1,0.80,2,1.60,5,4.00,8,6.40,10,8.00,12,9.60,13,10.40,14,11.20,15,12.00,16,12.80
"61427","Cuba",1006,75,7.46,77,7.65,78,7.75,96,9.54,123,12.23,154,15.31,175,17.40,191,18.99,203,20.18,215,21.37,226,22.47,237,23.56
"61428","Dahinda",412,7,1.70,7,1.70,8,1.94,14,3.40,23,5.58,34,8.25,41,9.95,47,11.41,51,12.38,55,13.35,59,14.32,63,15.29
"61430","East Galesburg",463,5,1.08,6,1.30,7,1.51,15,3.24,28,6.05,42,9.07,52,11.23,60,12.96,65,14.04,71,15.33,76,16.41,81,17.49
"61431","Ellisville",162,8,4.94,9,5.56,9,5.56,11,6.79,14,8.64,18,11.11,21,12.96,23,14.20,25,15.43,26,16.05,27,16.67,29,17.90
"61432","Fairview",318,12,3.77,13,4.09,13,4.09,18,5.66,25,7.86,33,10.38,38,11.95,42,13.21,45,14.15,48,15.09,51,16.04,54,16.98
"61434","Galva",1397,92,6.59,94,6.73,96,6.87,117,8.38,150,10.74,186,13.31,212,15.18,231,16.54,246,17.61,260,18.61,273,19.54,286,20.47
"61435","Gerlaw",73,0,0.00,0,0.00,0,0.00,1,1.37,3,4.11,5,6.85,6,8.22,7,9.59,8,10.96,8,10.96,9,12.33,10,13.70
"61436","Gilson",430,22,5.12,23,5.35,23,5.35,29,6.74,37,8.60,47,10.93,53,12.33,58,13.49,62,14.42,65,15.12,69,16.05,72,16.74
"61437","Gladstone",459,27,5.88,27,5.88,28,6.10,35,7.63,46,10.02,59,12.85,68,14.81,74,16.12,79,17.21,84,18.30,88,19.17,93,20.26
"61438","Good Hope",336,11,3.27,12,3.57,12,3.57,17,5.06,24,7.14,32,9.52,37,11.01,41,12.20,45,13.39,47,13.99,50,14.88,53,15.77
"61439","Henderson",97,5,5.15,5,5.15,5,5.15,6,6.19,8,8.25,11,11.34,12,12.37,14,14.43,15,15.46,16,16.49,17,17.53,17,17.53
"61440","Industry",339,7,2.06,8,2.36,8,2.36,13,3.83,21,6.19,29,8.55,35,10.32,39,11.50,43,12.68,46,13.57,49,14.45,52,15.34
"61441","Ipava",473,37,7.82,37,7.82,38,8.03,43,9.09,52,10.99,62,13.11,69,14.59,74,15.64,78,16.49,81,17.12,85,17.97,88,18.60
"61442","Keithsburg",284,35,12.32,36,12.68,36,12.68,39,13.73,44,15.49,50,17.61,54,19.01,57,20.07,59,20.77,61,21.48,64,22.54,66,23.24
"61443","Kewanee",6211,423,6.81,432,6.96,444,7.15,564,9.08,753,12.12,966,15.55,1115,17.95,1224,19.71,1311,21.11,1389,22.36,1466,23.60,1543,24.84
"61447","Kirkwood",435,23,5.29,24,5.52,24,5.52,31,7.13,41,9.43,53,12.18,61,14.02,67,15.40,72,16.55,76,17.47,80,18.39,84,19.31
"61448","Knoxville",1775,46,2.59,48,2.70,51,2.87,81,4.56,128,7.21,181,10.20,218,12.28,245,13.80,266,14.99,286,16.11,305,17.18,324,18.25
"61449","La Fayette",222,19,8.56,20,9.01,20,9.01,23,10.36,27,12.16,32,14.41,35,15.77,38,17.12,40,18.02,42,18.92,44,19.82,45,20.27
"61450","La Harpe",684,30,4.39,31,4.53,31,4.53,40,5.85,53,7.75,68,9.94,79,11.55,86,12.57,92,13.45,98,14.33,103,15.06,109,15.94
"61451","Laura",175,4,2.29,4,2.29,4,2.29,6,3.43,10,5.71,15,8.57,18,10.29,20,11.43,22,12.57,24,13.71,26,14.86,27,15.43
"61452","Littleton",119,2,1.68,2,1.68,2,1.68,5,4.20,8,6.72,12,10.08,14,11.76,16,13.45,18,15.13,19,15.97,21,17.65,22,18.49
"61453","Little York",347,8,2.31,8,2.31,9,2.59,13,3.75,20,5.76,28,8.07,34,9.80,38,10.95,41,11.82,44,12.68,47,13.54,50,14.41
"61454","Lomax",360,29,8.06,30,8.33,30,8.33,35,9.72,43,11.94,51,14.17,57,15.83,61,16.94,65,18.06,68,18.89,71,19.72,74,20.56
"61455","Macomb",9156,446,4.87,460,5.02,478,5.22,661,7.22,948,10.35,1272,13.89,1499,16.37,1664,18.17,1796,19.62,1916,20.93,2032,22.19,2150,23.48
"61458","Maquon",311,14,4.50,14,4.50,15,4.82,18,5.79,24,7.72,30,9.65,35,11.25,38,12.22,40,12.86,43,13.83,45,14.47,47,15.11
"61459","Marietta",204,11,5.39,12,5.88,12,5.88,15,7.35,19,9.31,24,11.76,27,13.24,30,14.71,32,15.69,33,16.18,35,17.16,37,18.14
"61460","Media",172,7,4.07,7,4.07,7,4.07,9,5.23,12,6.98,15,8.72,17,9.88,18,10.47,20,11.63,21,12.21,22,12.79,23,13.37
"61462","Monmouth",5570,254,4.56,261,4.69,270,4.85,365,6.55,514,9.23,681,12.23,799,14.34,885,15.89,953,17.11,1015,18.22,1075,19.30,1136,20.39
"61465","New Windsor",619,66,10.66,67,10.82,68,10.99,76,12.28,89,14.38,103,16.64,113,18.26,120,19.39,126,20.36,132,21.32,137,22.13,142,22.94
"61466","North Henderson",141,3,2.13,3,2.13,4,2.84,6,4.26,9,6.38,13,9.22,16,11.35,18,12.77,20,14.18,21,14.89,22,15.60,24,17.02
"61467","Oneida",578,21,3.63,22,3.81,22,3.81,29,5.02,41,7.09,53,9.17,62,10.73,69,11.94,74,12.80,78,13.49,83,14.36,88,15.22
"61468","Ophiem",40,1,2.50,1,2.50,1,2.50,2,5.00,3,7.50,3,7.50,4,10.00,4,10.00,5,12.50,5,12.50,5,12.50,6,15.00
"61469","Oquawka",1166,52,4.46,54,4.63,55,4.72,74,6.35,104,8.92,137,11.75,160,13.72,177,15.18,190,16.30,202,17.32,214,18.35,226,19.38
"61470","Prairie City",206,3,1.46,3,1.46,3,1.46,5,2.43,9,4.37,13,6.31,15,7.28,17,8.25,19,9.22,21,10.19,22,10.68,23,11.17
"61471","Raritan",120,5,4.17,5,4.17,5,4.17,6,5.00,8,6.67,10,8.33,11,9.17,12,10.00,13,10.83,14,11.67,15,12.50,16,13.33
"61472","Rio",282,9,3.19,10,3.55,10,3.55,14,4.96,19,6.74,26,9.22,30,10.64,34,12.06,36,12.77,39,13.83,41,14.54,43,15.25
"61473","Roseville",762,30,3.94,31,4.07,32,4.20,43,5.64,60,7.87,80,10.50,94,12.34,104,13.65,112,14.70,119,15.62,126,16.54,133,17.45
"61474","Saint Augustine",125,11,8.80,11,8.80,11,8.80,13,10.40,15,12.00,18,14.40,20,16.00,22,17.60,23,18.40,24,19.20,25,20.00,26,20.80
"61475","Sciota",110,1,0.91,1,0.91,1,0.91,3,2.73,5,4.55,8,7.27,10,9.09,11,10.00,12,10.91,14,12.73,15,13.64,16,14.55
"61476","Seaton",290,11,3.79,11,3.79,11,3.79,15,5.17,21,7.24,28,9.66,33,11.38,37,12.76,39,13.45,42,14.48,44,15.17,47,16.21
"61477","Smithfield",250,22,8.80,22,8.80,22,8.80,26,10.40,31,12.40,36,14.40,40,16.00,43,17.20,46,18.40,48,19.20,50,20.00,52,20.80
"61478","Smithshire",154,7,4.55,7,4.55,7,4.55,9,5.84,12,7.79,16,10.39,18,11.69,20,12.99,21,13.64,23,14.94,24,15.58,25,16.23
"61479","Speer",221,4,1.81,5,2.26,5,2.26,8,3.62,12,5.43,17,7.69,20,9.05,22,9.95,24,10.86,26,11.76,28,12.67,29,13.12
"61480","Stronghurst",460,26,5.65,26,5.65,27,5.87,33,7.17,42,9.13,52,11.30,60,13.04,65,14.13,69,15.00,73,15.87,77,16.74,80,17.39
"61482","Table Grove",276,11,3.99,11,3.99,11,3.99,14,5.07,19,6.88,24,8.70,28,10.14,31,11.23,33,11.96,35,12.68,37,13.41,39,14.13
"61483","Toulon",930,50,5.38,51,5.48,52,5.59,65,6.99,85,9.14,108,11.61,124,13.33,135,14.52,144,15.48,153,16.45,161,17.31,169,18.17
"61484","Vermont",449,52,11.58,53,11.80,53,11.80,60,13.36,70,15.59,82,18.26,90,20.04,96,21.38,101,22.49,105,23.39,110,24.50,114,25.39
"61485","Victoria",225,11,4.89,11,4.89,11,4.89,14,6.22,18,8.00,23,10.22,27,12.00,29,12.89,31,13.78,33,14.67,35,15.56,37,16.44
"61486","Viola",745,34,4.56,34,4.56,35,4.70,47,6.31,64,8.59,84,11.28,98,13.15,108,14.50,116,15.57,123,16.51,130,17.45,137,18.39
"61488","Wataga",553,20,3.62,20,3.62,21,3.80,29,5.24,40,7.23,54,9.76,63,11.39,70,12.66,76,13.74,81,14.65,85,15.37,90,16.27
"61489","Williamsfield",417,17,4.08,18,4.32,18,4.32,24,5.76,32,7.67,42,10.07,48,11.51,53,12.71,57,13.67,61,14.63,64,15.35,68,16.31
"61490","Woodhull",560,12,2.14,13,2.32,14,2.50,21,3.75,33,5.89,47,8.39,56,10.00,63,11.25,68,12.14,73,13.04,78,13.93,83,14.82
"61491","Wyoming",666,59,8.86,59,8.86,60,9.01,68,10.21,81,12.16,96,14.41,106,15.92,114,17.12,119,17.87,125,18.77,130,19.52,135,20.27
"61501","Astoria",795,51,6.42,51,6.42,52,6.54,63,7.92,79,9.94,98,12.33,111,13.96,121,15.22,128,16.10,135,16.98,142,17.86,148,18.62
"61516","Benson",392,19,4.85,20,5.10,20,5.10,26,6.63,34,8.67,43,10.97,50,12.76,55,14.03,59,15.05,62,15.82,66,16.84,69,17.60
"61517","Brimfield",1581,31,1.96,33,2.09,35,2.21,56,3.54,88,5.57,125,7.91,151,9.55,169,10.69,184,11.64,198,12.52,211,13.35,224,14.17
"61519","Bryant",110,8,7.27,8,7.27,8,7.27,9,8.18,11,10.00,13,11.82,15,13.64,16,14.55,17,15.45,18,16.36,19,17.27,19,17.27
"61520","Canton",7257,374,5.15,383,5.28,395,5.44,517,7.12,707,9.74,921,12.69,1072,14.77,1182,16.29,1269,17.49,1348,18.58,1426,19.65,1503,20.71
"61523","Chillicothe",5432,190,3.50,197,3.63,206,3.79,298,5.49,442,8.14,604,11.12,718,13.22,801,14.75,867,15.96,927,17.07,986,18.15,1045,19.24
"61525","Dunlap",5281,197,3.73,203,3.84,210,3.98,280,5.30,390,7.38,513,9.71,600,11.36,664,12.57,714,13.52,760,14.39,804,15.22,849,16.08
"61526","Edelstein",462,7,1.52,8,1.73,8,1.73,15,3.25,26,5.63,38,8.23,47,10.17,53,11.47,58,12.55,63,13.64,67,14.50,71,15.37
"61528","Edwards",1225,23,1.88,25,2.04,26,2.12,43,3.51,69,5.63,99,8.08,120,9.80,135,11.02,147,12.00,158,12.90,168,13.71,179,14.61
"61529","Elmwood",1457,53,3.64,54,3.71,57,3.91,79,5.42,114,7.82,154,10.57,182,12.49,202,13.86,218,14.96,233,15.99,248,17.02,262,17.98
"61530","Eureka",3172,48,1.51,52,1.64,56,1.77,105,3.31,180,5.67,266,8.39,326,10.28,369,11.63,404,12.74,435,13.71,466,14.69,497,15.67
"61531","Farmington",1655,123,7.43,125,7.55,127,7.67,154,9.31,196,11.84,244,14.74,277,16.74,301,18.19,320,19.34,338,20.42,355,21.45,372,22.48
"61532","Forest City",239,13,5.44,13,5.44,13,5.44,17,7.11,22,9.21,29,12.13,33,13.81,36,15.06,39,16.32,41,17.15,43,17.99,46,19.25
"61533","Glasford",1150,46,4.00,48,4.17,49,4.26,66,5.74,92,8.00,121,10.52,142,12.35,157,13.65,168,14.61,179,15.57,190,16.52,200,17.39
"61534","Green Valley",809,29,3.58,30,3.71,31,3.83,42,5.19,59,7.29,78,9.64,91,11.25,101,12.48,108,13.35,115,14.22,122,15.08,129,15.95
"61535","Groveland",700,35,5.00,35,5.00,36,5.14,47,6.71,63,9.00,81,11.57,94,13.43,103,14.71,111,15.86,118,16.86,124,17.71,131,18.71
"61536","Hanna City",1329,52,3.91,53,3.99,55,4.14,74,5.57,104,7.83,137,10.31,161,12.11,178,13.39,192,14.45,204,15.35,216,16.25,229,17.23
"61537","Henry",1246,57,4.57,59,4.74,61,4.90,80,6.42,111,8.91,145,11.64,169,13.56,187,15.01,201,16.13,214,17.17,226,18.14,239,19.18
"61540","Lacon",1264,67,5.30,68,5.38,70,5.54,91,7.20,123,9.73,159,12.58,184,14.56,203,16.06,217,17.17,231,18.28,244,19.30,257,20.33
"61542","Lewistown",1681,125,7.44,127,7.56,129,7.67,155,9.22,195,11.60,239,14.22,271,16.12,294,17.49,312,18.56,329,19.57,345,20.52,361,21.48
"61543","Liverpool",70,0,0.00,0,0.00,0,0.00,1,1.43,3,4.29,4,5.71,6,8.57,6,8.57,7,10.00,8,11.43,8,11.43,9,12.86
"61544","London Mills",329,28,8.51,28,8.51,29,8.81,33,10.03,39,11.85,46,13.98,51,15.50,55,16.72,58,17.63,61,18.54,63,19.15,66,20.06
"61545","Lowpoint",349,12,3.44,12,3.44,13,3.72,17,4.87,24,6.88,32,9.17,38,10.89,42,12.03,46,13.18,48,13.75,51,14.61,54,15.47
"61546","Manito",2004,101,5.04,103,5.14,106,5.29,134,6.69,178,8.88,228,11.38,263,13.12,288,14.37,308,15.37,326,16.27,344,17.17,362,18.06
